Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
01/10 15:00:00,33.88910893,3.586220833,0,0,9.179850659,19.4245,179.1593991,143.1132487,25.0491,10.99705036
01/10 16:00:00,34.9350558,3.586220833,0,0,9.179850659,19.4245,193.3781405,148.9823882,33.3988,10.9969523
01/10 17:00:00,45.53602367,3.586220833,0.0038236281,0,9.179850659,26.9147,216.1461149,155.0499199,50.0982,10.99799501
01/10 18:00:00,45.54190013,3.586220833,0,0,9.179850659,26.9147,220.3319247,155.7192522,50.0982,14.51447248
01/10 19:00:00,45.55032541,3.586220833,0.002631974233,0,9.179850659,26.9147,220.6948049,150.1784059,50.0982,20.41819897
01/10 20:00:00,38.05069213,3.586220833,0,0,9.179850659,19.4245,206.4421076,151.4260634,33.3988,21.61724427
01/10 21:00:00,38.04281877,3.586220833,0,0,9.179850659,19.4245,198.3082215,146.8573834,33.3988,18.05203819
01/10 22:00:00,38.00609982,3.586220833,0,0,9.179850659,19.4245,193.8084451,148.9254619,25.0491,19.83388329
01/10 23:00:00,38.0009618,3.586220833,0,0,9.179850659,19.4245,184.9297179,151.3720978,16.6994,16.85822009
01/11 1087248:00:00,38.8113204,3.586220833,0,0,9.179850659,19.4245,176.9050878,159.3093658,8.3497,9.246021981
01/11 1:00:00,22.04916461,3.586220833,0,0,4.58992533,8.1892,178.5797118,167.7337143,3.33988,7.506117531
01/11 2:00:00,14.60338461,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/11 3:00:00,14.6183875,0,0,0,1.52997511,7.4902,3.931936624,0,3.33988,0.5920566236
01/11 4:00:00,14.63126645,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/11 5:00:00,14.78123691,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/11 6:00:00,22.15533355,3.586220833,0.006318307151,0,4.58992533,8.1892,187.9584203,179.0166318,8.3497,0.5920884049
01/11 7:00:00,38.11738188,3.586220833,0.006860275251,0,9.179850659,19.4245,198.0208813,175.5531432,16.6994,5.76833814
01/11 8:00:00,45.58650832,3.586220833,0.01109260541,0,9.179850659,26.9147,217.0881422,170.4195805,25.0491,21.61946176
01/11 9:00:00,45.59331529,3.586220833,0.002272959579,0,9.179850659,26.9147,220.7183436,167.4875551,33.3988,19.83198844
01/11 10:00:00,38.10632866,3.586220833,0,0,9.179850659,19.4245,207.1155423,165.2029928,25.0491,16.86344941
01/11 11:00:00,42.42000137,3.586220833,0.004130165799,0,9.179850659,26.9147,218.3161291,162.0542841,41.7485,14.51334498
01/11 12:00:00,42.13249919,3.586220833,0,0,9.179850659,26.9147,209.1263293,151.0962203,41.7485,16.28160893
01/11 13:00:00,41.41053459,3.586220833,0,0,9.179850659,26.9147,198.2652517,142.0031771,41.7485,14.51357464
01/11 14:00:00,33.88592548,3.586220833,0,0,9.179850659,19.4245,189.1804807,143.0290112,33.3988,12.75266954
01/11 15:00:00,33.886826,3.586220833,0,0,9.179850659,19.4245,184.2731161,148.2262883,25.0491,10.99772773
01/11 16:00:00,34.93293658,3.586220833,0,0,9.179850659,19.4245,197.5248655,152.5494448,33.3988,11.57662068
01/11 17:00:00,45.53657581,3.586220833,0.005890268006,0,9.179850659,26.9147,209.965457,148.8705897,50.0982,10.99666724
01/11 18:00:00,45.54383385,3.586220833,0.002136328082,0,9.179850659,26.9147,210.0718323,145.4621357,50.0982,14.51149658
01/11 19:00:00,45.55035957,3.586220833,0.002583658439,0,9.179850659,26.9147,212.1708411,142.2398631,50.0982,19.83277805
01/11 20:00:00,38.19359753,3.586220833,0,0,9.179850659,19.4245,200.7421426,145.722306,33.3988,21.62103668
01/11 21:00:00,38.1761745,3.586220833,0,0,9.179850659,19.4245,198.4569003,146.4194681,33.3988,18.6386322
01/11 22:00:00,38.10834781,3.586220833,0,0,9.179850659,19.4245,191.7939398,146.9093749,25.0491,19.83546483
01/11 23:00:00,38.00127209,3.586220833,0,0,9.179850659,19.4245,178.513415,145.5315303,16.6994,16.28248473
01/12 1087272:00:00,38.8120073,3.586220833,0,0,9.179850659,19.4245,168.6489564,151.0489494,8.3497,9.250306907
01/12 1:00:00,22.05071846,3.586220833,0,0,4.58992533,8.1892,170.5879265,159.743693,3.33988,7.504353508
01/12 2:00:00,14.60501741,0,0,0,1.52997511,7.4902,3.931935109,0,3.33988,0.5920551091
01/12 3:00:00,14.61967752,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/12 4:00:00,14.63276062,0,0,0,1.52997511,7.4902,3.931941039,0,3.33988,0.5920610394
01/12 5:00:00,14.78375854,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/12 6:00:00,22.157403,3.586220833,0.006205201822,0,4.58992533,8.1892,179.0048172,170.6351172,8.3497,0.02
01/12 7:00:00,38.11970382,3.586220833,0.007061554359,0,9.179850659,19.4245,184.8531391,162.3852874,16.6994,5.768451694
01/12 8:00:00,45.58937812,3.586220833,0.01081381166,0,9.179850659,26.9147,200.9599951,153.7070274,25.0491,22.2038677
01/12 9:00:00,45.59595883,3.586220833,0.002071765624,0,9.179850659,26.9147,206.9129543,153.6814267,33.3988,19.83272757
01/12 10:00:00,38.10873959,3.586220833,0,0,9.179850659,19.4245,196.1078184,154.7773948,25.0491,16.28132357
01/12 11:00:00,41.36257282,3.586220833,0.003943707478,0,9.179850659,26.9147,215.9792552,159.7160035,41.7485,14.51475178
01/12 12:00:00,42.13290191,3.586220833,0,0,9.179850659,26.9147,212.7801027,154.1664673,41.7485,16.86513538
01/12 13:00:00,41.40894504,3.586220833,0,0,9.179850659,26.9147,200.670446,144.4086416,41.7485,14.51330437
01/12 14:00:00,33.88617681,3.586220833,0,0,9.179850659,19.4245,190.2740095,144.1226449,33.3988,12.7525646
01/12 15:00:00,33.88753623,3.586220833,0,0,9.179850659,19.4245,183.9926053,147.94549,25.0491,10.9980153
01/12 16:00:00,33.87534489,3.586220833,0,0,9.179850659,19.4245,196.0747719,151.6797619,33.3988,10.99621001
01/12 17:00:00,45.53722476,3.586220833,0.005734775424,0,9.179850659,26.9147,211.0560567,149.9592273,50.0982,10.99862936
01/12 18:00:00,45.54422063,3.586220833,0.002169767785,0,9.179850659,26.9147,210.6249034,146.0119223,50.0982,14.51478111
01/12 19:00:00,45.54967417,3.586220833,0.001180447892,0,9.179850659,26.9147,215.3190009,144.8010072,50.0982,20.41979365
01/12 20:00:00,38.19403998,3.586220833,0,0,9.179850659,19.4245,200.8570887,145.8392732,33.3988,21.61901552
01/12 21:00:00,38.17671858,3.586220833,0,0,9.179850659,19.4245,196.8581893,145.4059187,33.3988,18.05347057
01/12 22:00:00,38.10827288,3.586220833,0,0,9.179850659,19.4245,196.696664,151.2291618,25.0491,20.41840219
01/12 23:00:00,38.00042016,3.586220833,0,0,9.179850659,19.4245,185.3140524,152.3386767,16.6994,16.27597569
01/13 1087296:00:00,38.81149364,3.586220833,0,0,9.179850659,19.4245,171.1076353,153.5112331,8.3497,9.246702187
01/13 1:00:00,22.05076434,3.586220833,0,0,4.58992533,8.1892,172.122664,161.2761267,3.33988,7.506657362
01/13 2:00:00,14.60466067,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/13 3:00:00,14.61892107,0,0,0,1.52997511,7.4902,3.931874163,0,3.33988,0.5919941634
01/13 4:00:00,14.63133462,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/13 5:00:00,15.29837596,0,0,0,1.52997511,7.4902,3.931930662,0,3.33988,0.5920506622
01/13 6:00:00,22.66893134,3.586220833,0.00634002033,0,4.58992533,8.1892,179.2396782,170.8699782,8.3497,0.02
01/13 7:00:00,38.34828054,3.586220833,0.007004920127,0,9.179850659,19.4245,183.9745217,161.5063776,16.6994,5.768744084
01/13 8:00:00,45.58989483,3.586220833,0.0111010272,0,9.179850659,26.9147,197.564194,150.8941447,25.0491,21.62094928
01/13 9:00:00,45.59680593,3.586220833,0.00213900122,0,9.179850659,26.9147,202.3289402,149.0968301,33.3988,19.83331006
01/13 10:00:00,38.1095591,3.586220833,0,0,9.179850659,19.4245,192.0878008,150.1775711,25.0491,16.86112967
01/13 11:00:00,41.36347178,3.586220833,0.003943181728,0,9.179850659,26.9147,211.438935,155.1781209,41.7485,14.51231415
01/13 12:00:00,42.13393718,3.586220833,0,0,9.179850659,26.9147,203.3506504,145.3212197,41.7485,16.28093076
01/13 13:00:00,41.41206114,3.586220833,0,0,9.179850659,26.9147,191.9579375,135.6958274,41.7485,14.5136101
01/13 14:00:00,33.88823394,3.586220833,0,0,9.179850659,19.4245,183.4456793,137.2938532,33.3988,12.753026
01/13 15:00:00,33.88909253,3.586220833,0,0,9.179850659,19.4245,177.6162125,140.9909647,25.0491,11.57614782
01/13 16:00:00,33.87700233,3.586220833,0,0,9.179850659,19.4245,188.9335956,144.5367197,33.3988,10.99807594
01/13 17:00:00,45.53768404,3.586220833,0.003989711027,0,9.179850659,26.9147,203.8467085,142.7508105,50.0982,10.99769799
01/13 18:00:00,45.54439257,3.586220833,0,0,9.179850659,26.9147,204.964009,140.3523576,50.0982,14.5134514
01/13 19:00:00,45.55261118,3.586220833,0.001176941483,0,9.179850659,26.9147,208.428818,138.4960776,50.0982,19.83454034
01/13 20:00:00,38.05328737,3.586220833,0,0,9.179850659,19.4245,194.1669279,138.566499,33.3988,22.20162889
01/13 21:00:00,38.0448961,3.586220833,0,0,9.179850659,19.4245,191.1676029,139.7142583,33.3988,18.05454453
01/13 22:00:00,38.00695814,3.586220833,0,0,9.179850659,19.4245,191.4005605,146.5187822,25.0491,19.83267835
01/13 23:00:00,38.00194565,3.586220833,0,0,9.179850659,19.4245,180.5630419,147.5799265,16.6994,16.28371537
01/14 1087320:00:00,38.81277586,3.586220833,0,0,9.179850659,19.4245,167.6454455,150.0447577,8.3497,9.250987858
01/14 1:00:00,22.05185362,3.586220833,0,0,4.58992533,8.1892,166.4344492,155.5901344,3.33988,7.504434832
01/14 2:00:00,14.60751019,0,0,0,1.52997511,7.4902,3.931976139,0,3.33988,0.5920961393
01/14 3:00:00,14.62317977,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/14 4:00:00,14.63618328,0,0,0,1.52997511,7.4902,3.931930301,0,3.33988,0.5920503008
01/14 5:00:00,14.7871676,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/14 6:00:00,22.16121212,3.586220833,0.01056770957,0,4.58992533,8.1892,171.5353911,162.5936349,8.3497,0.5920562372
01/14 7:00:00,38.12286004,3.586220833,0.008551970412,0,9.179850659,19.4245,176.515761,154.6225052,16.6994,5.193855851
01/14 8:00:00,45.58259834,3.586220833,0.006909485789,0,9.179850659,26.9147,176.8213722,146.0043812,25.0491,5.767891047
01/14 9:00:00,45.58650641,3.586220833,0,0,9.179850659,26.9147,190.097914,150.9317466,33.3988,5.767367465
01/14 10:00:00,38.10868721,3.586220833,0.003842763196,0,9.179850659,19.4245,196.8267635,153.724313,25.0491,18.05335044
01/14 11:00:00,41.36648729,3.586220833,0.005246906694,0,9.179850659,26.9147,209.295428,151.1292709,41.7485,16.41765709
01/14 12:00:00,42.13685693,3.586220833,0,0,9.179850659,26.9147,200.4993284,140.2502064,41.7485,18.50062203
01/14 13:00:00,41.41414651,3.586220833,0,0,9.179850659,26.9147,192.5127195,132.7088296,41.7485,18.05538987
01/14 14:00:00,33.89176958,3.586220833,0,0,9.179850659,19.4245,184.5443334,134.8633113,33.3988,16.28222212
01/14 15:00:00,33.89205438,3.586220833,0,0,9.179850659,19.4245,175.3834045,135.2406529,25.0491,15.09365166
01/14 16:00:00,33.88090599,3.586220833,0,0,9.179850659,19.4245,178.9478339,131.0357121,33.3988,14.51332183
01/14 17:00:00,45.54445167,3.586220833,0.006669102993,0,9.179850659,26.9147,190.7971184,127.9449883,50.0982,12.75393015
01/14 18:00:00,45.54786157,3.586220833,0,0,9.179850659,26.9147,190.7889704,126.1763557,50.0982,14.51441467
01/14 19:00:00,45.55716143,3.586220833,0.002748398104,0,9.179850659,26.9147,185.3121177,115.3813781,50.0982,19.8325396
01/14 20:00:00,38.20168694,3.586220833,0,0,9.179850659,19.4245,163.8273025,110.0135791,33.3988,20.41492342
01/14 21:00:00,38.18435242,3.586220833,0,0,9.179850659,19.4245,164.5231851,113.0697589,33.3988,18.05462627
01/14 22:00:00,38.11632544,3.586220833,0,0,9.179850659,19.4245,159.0848109,114.2047392,25.0491,19.83097162
01/14 23:00:00,38.00849243,3.586220833,0,0,9.179850659,19.4245,146.3152154,115.1024013,16.6994,14.51341413
01/15 1087344:00:00,38.81910194,3.586220833,0,0,9.179850659,19.4245,138.5299462,118.6039519,8.3497,11.57629426
01/15 1:00:00,22.06063546,3.586220833,0,0,4.58992533,8.1892,140.7732055,128.1877506,3.33988,9.245574965
01/15 2:00:00,14.62197957,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/15 3:00:00,14.63995194,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/15 4:00:00,14.65348404,0,0,0,1.52997511,7.4902,3.931956319,0,3.33988,0.5920763186
01/15 5:00:00,14.80458912,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/15 6:00:00,22.17370208,3.586220833,0.01219482576,0,4.58992533,8.1892,139.6728025,130.7310203,8.3497,0.5920822136
01/15 7:00:00,38.13094832,3.586220833,0.008964950691,0,9.179850659,19.4245,146.1507134,123.6829205,16.6994,5.76839297
01/15 8:00:00,45.59144416,3.586220833,0.00727962679,0,9.179850659,26.9147,141.6537063,111.4120835,25.0491,5.192522797
01/15 9:00:00,45.59923186,3.586220833,0.002147073508,0,9.179850659,26.9147,146.701316,107.5337878,33.3988,5.76872821
01/15 10:00:00,38.11263663,3.586220833,0,0,9.179850659,19.4245,143.9934713,113.1763254,25.0491,5.768045929
01/15 11:00:00,41.3763886,3.586220833,0.008305720793,0,9.179850659,26.9147,171.4801096,111.6808049,41.7485,18.05080474
01/15 12:00:00,42.14442761,3.586220833,0,0,9.179850659,26.9147,169.6384415,109.2528145,41.7485,18.63712691
01/15 13:00:00,41.42133349,3.586220833,0,0,9.179850659,26.9147,161.065103,104.8048739,41.7485,14.51172907
01/15 14:00:00,33.89811533,3.586220833,0,0,9.179850659,19.4245,152.5271784,104.6139652,33.3988,14.51441325
01/15 15:00:00,33.89918006,3.586220833,0,0,9.179850659,19.4245,141.0689561,105.022921,25.0491,10.99693508
01/15 16:00:00,33.8867243,3.586220833,0,0,9.179850659,19.4245,148.2411394,103.8446871,33.3988,10.99765229
01/15 17:00:00,45.55313718,3.586220833,0.007712126086,0,9.179850659,26.9147,163.124729,102.030909,50.0982,10.99562001
01/15 18:00:00,45.55967321,3.586220833,0.002413314674,0,9.179850659,26.9147,163.691274,99.07965531,50.0982,14.51341865
01/15 19:00:00,45.56496718,3.586220833,0,0,9.179850659,26.9147,162.4413185,93.70407448,50.0982,18.63904399
01/15 20:00:00,38.21007938,3.586220833,0,0,9.179850659,19.4245,144.345946,92.89317824,33.3988,18.05396774
01/15 21:00:00,38.19331312,3.586220833,0,0,9.179850659,19.4245,138.278333,90.3659607,33.3988,14.51357226
01/15 22:00:00,38.12363052,3.586220833,0,0,9.179850659,19.4245,138.956919,95.27241426,25.0491,18.63540471
01/15 23:00:00,38.01325248,3.586220833,0,0,9.179850659,19.4245,128.9378478,97.72498475,16.6994,14.51346302
01/16 1087368:00:00,38.82322672,3.586220833,0,0,9.179850659,19.4245,113.8023621,97.94702535,8.3497,7.505636706
01/16 1:00:00,22.06569217,3.586220833,0,0,4.58992533,8.1892,118.1976664,105.6116065,3.33988,9.246179953
01/16 2:00:00,14.63600005,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/16 3:00:00,14.6566775,0,0,0,1.52997511,7.4902,3.931940069,0,3.33988,0.5920600685
01/16 4:00:00,14.67068869,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/16 5:00:00,14.8228006,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/16 6:00:00,22.18407749,3.586220833,0.01128937789,0,4.58992533,8.1892,117.812544,108.8707608,8.3497,0.5920832286
01/16 7:00:00,38.13634001,3.586220833,0.007683487234,0,9.179850659,19.4245,128.2490018,105.7812296,16.6994,5.768372185
01/16 8:00:00,45.6034539,3.586220833,0.007900106066,0,9.179850659,26.9147,123.8709848,93.05421013,25.0491,5.767674646
01/16 9:00:00,45.6101406,3.586220833,0,0,9.179850659,26.9147,129.8956283,91.30371825,33.3988,5.193110032
01/16 10:00:00,38.12187425,3.586220833,0,0,9.179850659,19.4245,129.4691245,98.65218615,25.0491,5.767838347
01/16 11:00:00,41.3868885,3.586220833,0.008752770992,0,9.179850659,26.9147,155.3952645,95.59492813,41.7485,18.05183641
01/16 12:00:00,42.15466979,3.586220833,0,0,9.179850659,26.9147,154.2035586,93.81677392,41.7485,18.6382847
01/16 13:00:00,41.43182555,3.586220833,0,0,9.179850659,26.9147,146.5082466,90.24713808,41.7485,14.51260854
01/16 14:00:00,33.90929987,3.586220833,0,0,9.179850659,19.4245,136.3551885,88.44414497,33.3988,14.51224349
01/16 15:00:00,33.90961859,3.586220833,0,0,9.179850659,19.4245,125.2821831,89.23545563,25.0491,10.99762749
01/16 16:00:00,33.89680134,3.586220833,0,0,9.179850659,19.4245,134.8967281,90.50089183,33.3988,10.99703623
01/16 17:00:00,45.5641138,3.586220833,0.008205680636,0,9.179850659,26.9147,149.1434618,88.04909037,50.0982,10.99617148
01/16 18:00:00,45.56966222,3.586220833,0.002425449882,0,9.179850659,26.9147,150.9176455,85.72527097,50.0982,15.09417451
01/16 19:00:00,45.57470969,3.586220833,0,0,9.179850659,26.9147,146.5305242,78.37744152,50.0982,18.05488272
01/16 20:00:00,38.22011893,3.586220833,0,0,9.179850659,19.4245,127.2645136,75.81053262,33.3988,18.05518099
01/16 21:00:00,38.20247978,3.586220833,0,0,9.179850659,19.4245,122.5403374,74.62701884,33.3988,14.51451852
01/16 22:00:00,38.1324612,3.586220833,0,0,9.179850659,19.4245,125.6596497,81.97397036,25.0491,18.63657937
01/16 23:00:00,38.02038073,3.586220833,0,0,9.179850659,19.4245,118.2125396,87.00014694,16.6994,14.51299264
01/17 1087392:00:00,38.82824385,3.586220833,0,0,9.179850659,19.4245,106.9734049,91.11760095,8.3497,7.506103943
01/17 1:00:00,22.06816433,3.586220833,0,0,4.58992533,8.1892,108.4120225,97.56648756,3.33988,7.505654931
01/17 2:00:00,14.64370556,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/17 3:00:00,14.66603105,0,0,0,1.52997511,7.4902,3.931956884,0,3.33988,0.5920768841
01/17 4:00:00,14.67806224,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/17 5:00:00,15.34348871,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/17 6:00:00,22.69667413,3.586220833,0.005213001944,0,4.58992533,8.1892,120.5068359,111.5650402,8.3497,0.5920956996
01/17 7:00:00,38.36723593,3.586220833,0.007822631037,0,9.179850659,19.4245,126.9731535,104.5054727,16.6994,5.768280816
01/17 8:00:00,45.61192293,3.586220833,0.009383193058,0,9.179850659,26.9147,145.1372907,98.4689386,25.0491,21.61925206
01/17 9:00:00,45.61652208,3.586220833,0,0,9.179850659,26.9147,155.0536996,101.8230975,33.3988,19.83180206
01/17 10:00:00,38.12868352,3.586220833,0,0,9.179850659,19.4245,145.7526044,103.8393902,25.0491,16.86411416
01/17 11:00:00,41.38468153,3.586220833,0.004295095745,0,9.179850659,26.9147,161.2778162,105.0161226,41.7485,14.51319369
01/17 12:00:00,42.15607249,3.586220833,0,0,9.179850659,26.9147,154.1176574,96.08612244,41.7485,16.28303497
01/17 13:00:00,41.43717799,3.586220833,0,0,9.179850659,26.9147,144.598224,88.33571608,41.7485,14.51400794
01/17 14:00:00,33.91225127,3.586220833,0,0,9.179850659,19.4245,136.3399851,90.18868908,33.3988,12.75249606
01/17 15:00:00,33.91182539,3.586220833,0,0,9.179850659,19.4245,128.4907224,92.44404094,25.0491,10.99758143
01/17 16:00:00,33.89950882,3.586220833,0,0,9.179850659,19.4245,138.590251,93.61553558,33.3988,11.57591538
01/17 17:00:00,45.56664634,3.586220833,0.008277653594,0,9.179850659,26.9147,149.9738824,88.87856288,50.0982,10.99711951
01/17 18:00:00,45.57406606,3.586220833,0.002567292934,0,9.179850659,26.9147,145.7797864,81.16853793,50.0982,14.51304851
01/17 19:00:00,45.58432948,3.586220833,0.002989400998,0,9.179850659,26.9147,142.0226497,72.09198595,50.0982,19.83246379
01/17 20:00:00,38.08590875,3.586220833,0,0,9.179850659,19.4245,125.9753735,70.95586716,33.3988,21.62070632
01/17 21:00:00,38.07828834,3.586220833,0,0,9.179850659,19.4245,120.4840405,68.44688134,33.3988,18.63835917
01/17 22:00:00,38.03696909,3.586220833,0,0,9.179850659,19.4245,120.3032938,75.41901174,25.0491,19.83518204
01/17 23:00:00,38.02881378,3.586220833,0,0,9.179850659,19.4245,111.238128,78.25646776,16.6994,16.28226022
01/18 1087416:00:00,38.8373625,3.586220833,0,0,9.179850659,19.4245,99.92641251,82.32652992,8.3497,9.250182589
01/18 1:00:00,22.07525081,3.586220833,0,0,4.58992533,8.1892,101.8136592,90.96780345,3.33988,7.505975794
01/18 2:00:00,14.6504237,0,0,0,1.52997511,7.4902,3.931926157,0,3.33988,0.5920461565
01/18 3:00:00,14.67424501,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/18 4:00:00,14.68786938,0,0,0,1.52997511,7.4902,3.931932101,0,3.33988,0.5920521012
01/18 5:00:00,14.83984377,0,0,0,1.52997511,7.4902,3.35988,0,3.33988,0.02
01/18 6:00:00,22.19084169,3.586220833,0.001993039038,0,4.58992533,8.1892,99.61096072,91.24126072,8.3497,0.02
01/18 7:00:00,38.15157851,3.586220833,0.008309834265,0,9.179850659,19.4245,108.2851333,85.81737192,16.6994,5.768361409
01/18 8:00:00,45.6279596,3.586220833,0.01276498267,0,9.179850659,26.9147,124.4316988,77.17906922,25.0491,22.20352957
01/18 9:00:00,45.63442632,3.586220833,0.002655113633,0,9.179850659,26.9147,129.8096966,76.57846212,33.3988,19.83243446
01/18 10:00:00,38.14594884,3.586220833,0,0,9.179850659,19.4245,119.0362215,77.70603063,25.0491,16.28109088
01/18 11:00:00,41.40156338,3.586220833,0.004732639231,0,9.179850659,26.9147,135.1518013,78.88853457,41.7485,14.51476671
01/18 12:00:00,42.17202439,3.586220833,0,0,9.179850659,26.9147,128.5549765,69.94234471,41.7485,16.86413181
01/18 13:00:00,41.46376111,3.586220833,0,0,9.179850659,26.9147,115.5761935,59.31498545,41.7485,14.51270805
