Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/23  02:00:00,39.0673511902,4.77945206538,0.0356048913479,6.56565325567,10.0992000411,10.047477231,52.3213984906,52.3013984906,0.0,0.02
 02/23  03:00:00,39.7839449583,4.82679079232,0.0255080211834,9.10456266608,8.25718729233,10.0299323277,65.1991208829,59.4322691847,0.0,5.76685169827
 02/23  04:00:00,41.1424649774,4.85213904731,0.0188179476315,10.4444240011,8.25718729233,10.0299323277,67.908478364,62.1416871503,0.0,5.76679121367
 02/23  05:00:00,43.0291102429,4.85789811917,0.0148012063487,10.7225106702,8.25718729233,11.6354268332,66.7410218504,60.9654096845,0.0,5.77561216592
 02/23  06:00:00,51.6352471494,4.88021523105,0.0120004176494,11.7288391206,12.1011305571,15.3678112995,75.2186247932,63.6347965248,0.0,11.5838282685
 02/23  07:00:00,77.2395104584,4.79698140661,0.0489572631155,7.85005680067,19.7275818095,37.2640762949,86.4582279006,63.1337381112,0.0,23.3244897894
 02/23  08:00:00,93.8932789919,4.79622722752,0.43235669662,5.51622326527,24.3117294858,51.2795993405,85.3090484505,61.84076268,0.0,23.4682857705
 02/23  09:00:00,80.8663626763,4.83344736406,0.0858018379129,9.72676680583,23.6694662846,40.6342015617,93.4229313957,51.8226614982,0.0,41.6002698974
 02/23  10:00:00,74.9884288395,4.82679355186,1.62606703426,9.20717067385,23.6694662846,35.6302164847,99.686078514,46.170780781,18.025,35.490297733
 02/23  11:00:00,58.2011245358,4.83608056707,1.88416717725,9.74958774932,18.7433767983,22.9618409725,89.7685908696,42.2544255266,18.025,29.489165343
 02/23  12:00:00,57.1942767485,4.81169345852,1.95791400741,8.6960230534,18.7433767983,22.9618409725,86.7182372743,39.2944177213,18.025,29.398819553
 02/23  13:00:00,56.230627912,4.79583828683,1.85439438426,7.80830065253,18.5889407304,23.1597249699,77.460900401,35.9176233821,18.025,23.5182770189
 02/23  14:00:00,55.9236663654,4.78699434203,1.93516572752,7.1829109782,18.7433767983,23.2517909448,81.5188215794,34.1013542169,18.025,29.3924673626
 02/23  15:00:00,55.9295749844,4.78741170387,1.92606930404,7.1974975459,18.7433767983,23.2517909448,82.2458982027,34.8274979768,18.025,29.3934002259
 02/23  16:00:00,55.6809268085,4.78778202749,1.91613551461,7.24836209066,18.7433767983,22.9618409725,83.8915118044,36.4721799069,18.025,29.3943318975
 02/23  17:00:00,58.8139292611,4.77910353462,1.10458063713,6.75026299185,18.7433767983,27.431320555,59.9185978513,36.1182518847,18.025,5.77534596662
 02/23  18:00:00,69.9626560718,4.7555489072,0.200135287465,4.75434214781,17.6635504202,40.6971502883,49.7534936844,38.187647874,0.0,11.5658458105
 02/23  19:00:00,80.9071893995,4.76796403171,0.487666625344,3.24111577358,27.5259009287,37.3340067412,60.0910561068,42.6192218114,0.0,17.4718342954
 02/23  20:00:00,82.8960964301,4.79674580268,0.797571808695,2.56662963628,33.8341110165,33.3544677425,56.3369022911,44.736211017,0.0,11.600691274
 02/23  21:00:00,90.8159603011,4.864636664,1.39936884241,1.66264609391,36.5179666069,38.8247702939,59.1142623252,47.5165673665,0.0,11.5976949586
 02/23  22:00:00,85.4022381606,4.90506974506,1.67786042803,1.44417439034,32.965339924,36.8579353714,70.0301888521,46.7079924526,0.0,23.3221963996
 02/23  23:00:00,62.0367250413,4.75835750602,0.474688045997,2.97634844058,25.6355707503,20.6438685092,62.7218902662,51.1027416216,0.0,11.6191486446
 02/23  24:00:00,45.051167278,4.75964682442,0.042592654941,5.9754241616,15.0252895274,11.7056064465,64.3411420027,52.7925770305,0.0,11.5485649722
 02/24  01:00:00,41.3906137768,4.78871981938,0.0345593067914,7.31978785631,11.6412384099,10.0650221343,58.2181164562,52.4424170028,0.0,5.77569945332
 02/24  02:00:00,40.9213936456,4.81142556305,0.0278358445788,8.39549101893,10.0992000411,10.047477231,59.0332399803,53.2664747896,0.0,5.76676519063
 02/24  03:00:00,40.3916696393,4.84163255565,0.0204560947113,9.70249765866,8.25718729233,10.0299323277,55.3726025103,55.3526025103,0.0,0.02
 02/24  04:00:00,41.8991970017,4.8718036699,0.0140621322175,11.1862474959,8.25718729233,10.0299323277,64.9327662962,59.1660614368,0.0,5.7667048594
 02/24  05:00:00,43.6276532315,4.87498550539,0.0105479060521,11.308219219,8.25718729233,11.6354268332,63.7710182633,57.9953658515,0.0,5.77565241183
 02/24  06:00:00,50.447580791,4.85889699715,0.011159984685,10.5633321477,12.1011305571,15.3678112995,66.0056910598,54.421809062,0.0,11.5838819979
 02/24  07:00:00,75.62772803,4.77048701532,0.0692866214435,6.24443903076,19.7275818095,37.2640762949,75.9404539565,52.6163484729,0.0,23.3241054836
 02/24  08:00:00,92.2118348178,4.82188760819,0.903765366226,3.33771075101,24.3117294858,51.2795993405,72.718287655,49.2504243275,0.0,23.4678633275
 02/24  09:00:00,78.0893946911,4.78416340558,0.125998500078,6.95888626834,23.6694662846,40.6342015617,81.5539179344,39.9526858863,0.0,41.6012320481
 02/24  10:00:00,73.4745034744,4.79333562494,1.8691499721,7.48362055083,23.6694662846,35.6302164847,91.7684474926,38.2505477452,18.025,35.4928997475
 02/24  11:00:00,58.1637750519,4.83889239172,2.0049252157,9.58866817341,18.7433767983,22.9618409725,86.0738271134,38.5598665126,18.025,29.4889606008
 02/24  12:00:00,58.3305269196,4.84362100124,2.02755702562,9.73070265511,18.7433767983,22.9618409725,85.4805252121,38.0608309731,18.025,29.394694239
 02/24  13:00:00,58.099977702,4.84240808297,1.87678462494,9.60868972687,18.5889407304,23.1597249699,83.6196696027,36.1988513263,18.025,29.3958182764
 02/24  14:00:00,57.8536835431,4.83075022472,1.92759669642,9.07674148163,18.7433767983,23.2517909448,76.3469760224,34.8089664498,18.025,23.5130095727
 02/24  15:00:00,57.5887236863,4.82434501546,1.95753233928,8.78825039369,18.7433767983,23.2517909448,81.5995465545,34.184837652,18.025,29.3897089024
 02/24  16:00:00,56.8842516762,4.81611655073,1.97714893947,8.36233925828,18.7433767983,22.9618409725,82.6459319515,35.2302746481,18.025,29.3906573034
 02/24  17:00:00,59.7774159685,4.80150946642,1.18001463564,7.61590908078,18.7433767983,27.431320555,58.2432759218,34.4430345784,18.025,5.77524134342
 02/24  18:00:00,68.329514862,4.7501728328,0.071261525828,5.13944999592,17.6635504202,40.6971502883,46.8581850091,35.2922439103,0.0,11.5659410988
 02/24  19:00:00,80.6048737999,4.72223734577,0.122487693413,3.34970495753,27.5259009287,37.3340067412,56.7203527231,39.2493074326,0.0,17.4710452905
 02/24  20:00:00,81.7130503085,4.72688451934,0.380950825364,1.8700649342,33.8341110165,33.3544677425,50.5671758256,38.9668960781,0.0,11.6002797475
 02/24  21:00:00,90.082833587,4.82124422576,1.14426931747,1.22801277983,36.5179666069,38.8247702939,51.5290390872,39.9304749478,0.0,11.5985641393
 02/24  22:00:00,84.8314784897,4.87302617828,1.51236590801,1.07095355373,32.965339924,36.8579353714,63.5535328701,40.2303594897,0.0,23.3231733804
 02/24  23:00:00,60.4625125917,4.71328346144,0.30827255735,1.61362490321,25.6355707503,20.6438685092,53.1921136048,41.5736307066,0.0,11.6184828982
 02/24  24:00:00,43.0028959037,4.72633803097,0.0494748995061,3.9535786309,15.0252895274,11.7056064465,54.660027412,43.1111045053,0.0,11.5489229067
 02/25  01:00:00,40.5027573834,4.75393395069,0.0419480588829,5.25943154695,12.8411359301,10.0650221343,49.8709572905,44.095265692,0.0,5.77569159859
 02/25  02:00:00,41.1076261164,4.76604457317,0.0368370394041,5.8586221773,12.8411359301,10.0650221343,50.5633399464,44.7966453433,0.0,5.76669460304
 02/25  03:00:00,37.3702802446,4.78387053574,0.0286873939562,6.73063882405,8.25718729233,10.0299323277,51.0847504958,45.3181160754,0.0,5.76663442037
 02/25  04:00:00,37.8329645271,4.79290772454,0.0235480125209,7.18942530277,8.25718729233,10.0299323277,45.7449030069,45.7249030069,0.0,0.02
 02/25  05:00:00,39.5799755345,4.79579744244,0.019868117216,7.33040959091,8.25718729233,11.6354268332,56.8561856788,45.3258219729,0.0,11.5303637059
 02/25  06:00:00,44.0732898849,4.8023162216,0.016478273026,7.66208756402,8.71707943955,15.3327214929,50.7428654576,44.9583917695,0.0,5.78447368811
 02/25  07:00:00,62.6525000636,4.7701764664,0.0253735477722,6.16811662056,18.5082010057,25.6353820695,55.1456951918,43.5617008189,0.0,11.5839943729
 02/25  08:00:00,75.9597554264,4.71258969865,0.0851290499596,3.13684128685,19.4083231844,41.0650158608,57.76894727,40.2699047111,0.0,17.4990425589
 02/25  09:00:00,93.7587626128,4.82533420736,1.53983853381,1.14281021612,26.3286599382,57.9988325916,77.9722600222,30.060461942,0.0,47.9117980802
 02/25  10:00:00,77.7328857937,4.70915847106,2.62397769588,1.18796921484,26.3286599382,42.8504436482,85.4051053977,25.7844931103,18.025,41.5956122874
 02/25  11:00:00,55.6567202432,4.70827815436,2.43223718268,3.2990625613,21.7447113004,23.4437158914,81.3814000928,27.8616501931,18.025,35.4947498997
 02/25  12:00:00,54.3635821763,4.73353633863,2.39179155905,4.48326226646,19.3027497915,23.426170988,77.676041248,30.162467573,18.025,29.4885736751
 02/25  13:00:00,54.4763438426,4.73728117658,2.20608514301,4.63622217988,19.1483137236,23.7250123474,78.1675057988,30.7495018742,18.025,29.3930039246
 02/25  14:00:00,53.7139689937,4.71565303704,2.24573044506,3.71028598393,19.3027497915,23.7161209604,72.635294107,25.2166720495,18.025,29.3936220575
 02/25  15:00:00,53.2166801914,4.70125546139,2.28900554861,3.18412070301,19.3027497915,23.7161209604,65.1007745066,23.5621290344,18.025,23.5136454721
 02/25  16:00:00,52.7671188509,4.6979260571,2.30078648322,3.0160575117,19.3027497915,23.426170988,72.3567025188,24.9412249082,18.025,29.3904776106
 02/25  17:00:00,56.5133196308,4.70047143268,1.47583347059,3.13332752947,19.3027497915,27.8956505705,49.8195333349,26.0192094316,18.025,5.77532390331
 02/25  18:00:00,62.2674214139,4.67737340141,0.129445404816,1.63423555508,18.2229234133,37.5968344597,38.7991112278,27.2505156514,0.0,11.5485955764
 02/25  19:00:00,83.3537290335,4.71480992889,0.505198774397,0.817863787713,32.690315043,37.0816133363,37.3289513304,31.5358844672,0.0,5.79306686315
 02/25  20:00:00,84.0143056695,4.81583415459,1.27606466747,0.494479947031,36.8143715336,33.066984531,49.6017459577,32.2132565617,0.0,17.388489396
 02/25  21:00:00,90.1364263523,4.94970546596,2.24260181692,0.276111066441,36.3493007332,38.7721355839,45.3571761534,33.7570036168,0.0,11.6001725366
 02/25  22:00:00,88.0280897893,4.95816119272,2.25096293096,0.268823102824,36.1807251679,36.8228455648,45.9827709528,34.3812202972,0.0,11.6015506556
 02/25  23:00:00,65.4199111703,4.77011888645,0.906842394518,0.512113735542,31.0351095914,20.6438685092,58.5647225361,35.2412665591,0.0,23.3234559769
 02/25  24:00:00,42.5184506688,4.66791823343,0.131015532565,1.04357599237,17.4250845679,11.7056064465,43.0481096083,36.3338141499,0.0,6.7142954584
 02/26  01:00:00,36.8856618986,4.66962802644,0.0745810824631,1.5745856098,12.925468867,10.100111941,50.9449879209,40.3228085556,0.0,10.6221793654
 02/26  02:00:00,38.034519337,4.6970018086,0.0490805103363,2.72289230641,12.925468867,10.100111941,49.3416514974,43.5750020156,0.0,5.76664948178
 02/26  03:00:00,34.8969213414,4.72668527833,0.0390612114922,4.18466873884,8.34152022915,10.0650221343,45.4068885922,45.3868885922,0.0,0.02
 02/26  04:00:00,35.7479077868,4.74340233291,0.0325835769414,5.02541530082,8.34152022915,10.0650221343,52.0947343093,46.328145049,0.0,5.76658926028
 02/26  05:00:00,38.0706066118,4.75711981855,0.0270133985563,5.73315016803,8.34152022915,11.6705166398,53.1297301111,47.3540009371,0.0,5.77572917398
 02/26  06:00:00,42.9867364378,4.77480208249,0.0222549495581,6.47784794832,8.80141237637,15.3678112995,59.5406158495,47.9918859919,0.0,11.5487298575
 02/26  07:00:00,61.6394154802,4.74999457845,0.0305493815721,5.17003912397,18.5082010057,25.6353820695,57.5033126669,45.9198816296,0.0,11.5834310373
 02/26  08:00:00,75.2167351309,4.69965153057,0.177403715755,2.1950612182,19.4926561212,41.1001056674,58.9994626453,41.5022091986,0.0,17.4972534467
 02/26  09:00:00,94.2154329649,4.88699380168,1.88613113079,1.19152889741,26.3286599382,57.9988325916,82.0059193858,34.0890520681,0.0,47.9168673177
 02/26  10:00:00,78.0102729785,4.75860834638,2.67268417601,1.4866219986,26.2443270014,42.8153538416,93.0737331364,33.4545349056,18.025,41.5941982309
 02/26  11:00:00,54.9974699602,4.70041118829,2.23329322956,2.84662334522,21.7447113004,23.4437158914,86.4264440439,32.9059329444,18.025,35.4955110995
 02/26  12:00:00,52.9389177493,4.72340298171,2.40910355994,2.99170799246,19.3449162599,23.4437158914,78.7372943974,31.2266340655,18.025,29.4856603319
 02/26  13:00:00,53.0931081404,4.75342777289,2.5172516734,2.86596139336,19.190480192,23.7425572507,77.1926717856,29.7687826052,18.025,29.3988891804
 02/26  14:00:00,53.3094996724,4.77324082937,2.67738991834,2.87628159694,19.260583323,23.698576057,69.8366898209,28.2963667257,18.025,23.5153230952
 02/26  15:00:00,53.2457161927,4.77650662527,2.71497407809,2.77164859552,19.260583323,23.698576057,75.5679271903,28.1504189679,18.025,29.3925082223
 02/26  16:00:00,52.5399296195,4.75521239385,2.67140036842,2.42067877269,19.260583323,23.4086260847,75.1660154793,27.7475723961,18.025,29.3934430833
 02/26  17:00:00,55.8046441814,4.71665363891,1.63383655537,2.31017876114,19.260583323,27.8781056672,51.6459940007,27.8458148409,18.025,5.77517915982
 02/26  18:00:00,62.7453658352,4.7459994968,0.603479262138,1.62923162516,18.1807569449,37.5792895564,41.9091500176,30.3607941021,0.0,11.5483559156
 02/26  19:00:00,83.9621151662,4.80621483453,1.09501493728,0.864451988129,32.6059821062,37.0465235296,42.7471143941,36.9539507662,0.0,5.79316362787
 02/26  20:00:00,84.5095160272,4.87651006595,1.59398716781,0.611089896835,36.8143715336,33.066984531,55.9589149328,38.5686823225,0.0,17.3902326103
 02/26  21:00:00,90.5249127542,4.97795301339,2.25583370397,0.503697013811,36.43363367,38.8072253906,53.2055001926,41.6065186741,0.0,11.5989815185
 02/26  22:00:00,88.1700825548,4.97961154016,2.23591075806,0.523840578158,36.0963922311,36.7877557581,54.293057329,42.6922110813,0.0,11.6008462477
 02/26  23:00:00,65.8907453403,4.80724786956,1.05193417037,0.920150246534,30.9507766546,20.6087787026,62.102705514,44.6037123603,0.0,17.4989931536
 02/26  24:00:00,43.5644253401,4.70424912185,0.257277099736,1.92695826839,17.4250845679,11.7056064465,58.3958907904,46.8117742289,0.0,11.5841165616
 02/27  01:00:00,37.078062593,4.70777550776,0.0728578490432,3.04988221464,11.6412384099,10.0650221343,60.1669807901,48.6358613513,0.0,11.5311194389
 02/27  02:00:00,36.7791113362,4.73047290742,0.0392479111191,4.32274951642,10.0992000411,10.047477231,50.7470598497,50.7270598497,0.0,0.02
 02/27  03:00:00,36.4354717932,4.76031389853,0.0311885866724,5.8168856103,8.25718729233,10.0299323277,58.3171970056,52.5505714592,0.0,5.7666255464
 02/27  04:00:00,37.4094052178,4.77925886002,0.0252036920705,6.77785849408,8.25718729233,10.0299323277,59.2536943481,53.4871289976,0.0,5.76656535043
 02/27  05:00:00,39.6630242882,4.79164489754,0.0204758213372,7.41700380321,8.25718729233,11.6354268332,59.6439426,53.8683954818,0.0,5.77554711814
 02/27  06:00:00,47.1894205919,4.7899313806,0.0197198357698,7.3655772645,12.1011305571,15.3678112995,63.9356842139,52.3522766294,0.0,11.5834075845
 02/27  07:00:00,73.0622270194,4.75801159894,0.419506111749,3.3411941002,19.7275818095,37.2640762949,73.2307284112,49.9071418138,0.0,23.3235865974
 02/27  08:00:00,91.4816531031,4.89629391441,1.61414487535,1.82274189568,24.3117294858,51.2795993405,69.6368650582,46.1681609666,0.0,23.4687040916
 02/27  09:00:00,75.4640403503,4.73289378108,0.188338397336,4.32246135923,23.6694662846,40.6342015617,80.7903895061,39.1896778254,0.0,41.6007116807
 02/27  10:00:00,70.5189014612,4.74382060973,2.0193981721,4.427284796,23.6694662846,35.6302164847,87.8130879761,36.1550552718,18.025,33.6330327043
 02/27  11:00:00,53.5251390452,4.74721878685,2.16390195761,4.88272941548,18.7433767983,22.9618409725,81.899625444,32.53652923,18.025,31.3380962139
 02/27  12:00:00,53.1138246086,4.76367808056,2.46129121354,4.16020932776,18.7433767983,22.9618409725,77.0666990535,29.6440140818,18.025,29.3976849717
 02/27  13:00:00,53.0406043937,4.79571733556,2.62465061773,3.84814215309,18.5889407304,23.1597249699,68.1062080125,26.5638500795,18.025,23.517357933
 02/27  14:00:00,53.2547240608,4.8072776526,2.83394399187,3.5949068997,18.7433767983,23.2517909448,71.4606831503,24.0463237008,18.025,29.3893594495
 02/27  15:00:00,53.0604109656,4.80832320446,2.89933142835,3.33415961991,18.7433767983,23.2517909448,70.0375906023,22.6202964077,18.025,29.3922941946
 02/27  16:00:00,52.5292593113,4.79637919437,2.83791040005,3.16632250566,18.7433767983,22.9618409725,71.5059088538,24.0876834393,18.025,29.3932254145
 02/27  17:00:00,55.8374861112,4.7683096855,1.85489666699,3.03429780417,18.7433767983,27.431320555,49.0886495362,25.2883219622,18.025,5.77532757404
 02/27  18:00:00,66.0211570545,4.79192871218,0.840417950935,2.0201809971,17.6635504202,40.6971502883,39.6059805484,28.0405663517,0.0,11.5654141967
 02/27  19:00:00,79.6302246518,4.81770019921,1.0696499382,1.33243200625,27.5259009287,37.3340067412,51.6886981789,34.2175200206,0.0,17.4711781583
 02/27  20:00:00,81.8157239092,4.84776591085,1.32463524501,0.90817396375,33.8341110165,33.3544677425,47.8716259707,36.2713755366,0.0,11.6002504341
 02/27  21:00:00,90.5229965902,4.9507491051,2.04360418132,0.639333410821,36.5179666069,38.8247702939,50.5176125933,38.9203318144,0.0,11.5972807789
 02/27  22:00:00,85.2108188117,4.97920899402,2.21979894946,0.636677405161,32.965339924,36.8579353714,64.5264062567,41.2026891871,0.0,23.3237170696
 02/27  23:00:00,60.8215714627,4.79988185067,0.972839183806,1.2215194985,25.6355707503,20.6438685092,56.0640028602,44.4452890306,0.0,11.6187138295
 02/27  24:00:00,42.4641277308,4.73738586462,0.254694180978,3.19854442398,15.0252895274,11.7056064465,54.6637578031,48.8793104003,0.0,5.7844474028
 02/28  01:00:00,38.8816660564,4.74086848342,0.0574422967565,4.83580830949,11.6412384099,10.0650221343,64.3702600256,52.8390832276,0.0,11.5311767979
 02/28  02:00:00,39.5240191266,4.78049401457,0.0317173535662,7.0251666241,10.0992000411,10.047477231,63.5046345041,57.7380753191,0.0,5.76655918507
 02/28  03:00:00,39.6357156451,4.81809146332,0.0231712497661,8.96736953722,8.25718729233,10.0299323277,61.813501669,61.793501669,0.0,0.02
 02/28  04:00:00,40.062130425,4.82740617686,0.0185705959679,9.38906975049,8.25718729233,10.0299323277,65.9412023278,60.1741913217,0.0,5.76701100609
 02/28  05:00:00,42.3932167487,4.84441125516,0.0140190855277,10.1008860301,8.25718729233,11.6354268332,66.1377967329,60.3621582443,0.0,5.77563848859
 02/28  06:00:00,50.6402015359,4.85747777785,0.0121776687771,10.7563543205,12.1011305571,15.3678112995,72.8226094601,61.2397867608,0.0,11.5828226994
 02/28  07:00:00,76.7948841398,4.80150705369,0.183363242616,7.26649818951,19.7275818095,37.2640762949,84.6180824993,61.2957687537,0.0,23.3223137457
